"date","experiment","level","model","temporal_resolution","variable","realization_number","model_ID","CMIP6_table","CMIP6_table_shortname","grid"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","canesm5_canoe","monthly","surface_downward_northward_wind_stress","r1i1p2f1","CANESM5-CANOE","Amon","tauv","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","canesm5_canoe","monthly","surface_temperature","r1i1p2f1","CANESM5-CANOE","Amon","ts","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","ec_earth3_veg_lr","monthly","surface_air_pressure","r1i1p1f1","EC-EARTH3-VEG-LR","Amon","ps","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","ec_earth3_veg_lr","monthly","sea_level_pressure","r1i1p1f1","EC-EARTH3-VEG-LR","Amon","psl","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","ec_earth3_veg_lr","monthly","toa_outgoing_longwave_radiation","r1i1p1f1","EC-EARTH3-VEG-LR","Amon","rlut","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","ec_earth3_veg_lr","monthly","surface_downwelling_shortwave_radiation","r1i1p1f1","EC-EARTH3-VEG-LR","Amon","rsds","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","ec_earth3_veg_lr","monthly","toa_outgoing_shortwave_radiation","r1i1p1f1","EC-EARTH3-VEG-LR","Amon","rsut","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","ec_earth3_veg_lr","monthly","near_surface_air_temperature","r1i1p1f1","EC-EARTH3-VEG-LR","Amon","tas","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","ec_earth3_veg_lr","monthly","surface_downward_northward_wind_stress","r1i1p1f1","EC-EARTH3-VEG-LR","Amon","tauv","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","ec_earth3_veg_lr","monthly","surface_temperature","r1i1p1f1","EC-EARTH3-VEG-LR","Amon","ts","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","fgoals_f3_l","monthly","surface_air_pressure","r1i1p1f1","FGOALS-F3-L","Amon","ps","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","fgoals_f3_l","monthly","sea_level_pressure","r1i1p1f1","FGOALS-F3-L","Amon","psl","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","fgoals_f3_l","monthly","toa_outgoing_longwave_radiation","r1i1p1f1","FGOALS-F3-L","Amon","rlut","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","fgoals_f3_l","monthly","surface_downwelling_shortwave_radiation","r1i1p1f1","FGOALS-F3-L","Amon","rsds","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","fgoals_f3_l","monthly","toa_outgoing_shortwave_radiation","r1i1p1f1","FGOALS-F3-L","Amon","rsut","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","fgoals_f3_l","monthly","near_surface_air_temperature","r1i1p1f1","FGOALS-F3-L","Amon","tas","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","fgoals_f3_l","monthly","surface_downward_northward_wind_stress","r1i1p1f1","FGOALS-F3-L","Amon","tauv","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","fgoals_f3_l","monthly","surface_temperature","r1i1p1f1","FGOALS-F3-L","Amon","ts","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","fgoals_g3","monthly","surface_air_pressure","r1i1p1f1","FGOALS-G3","Amon","ps","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","fgoals_g3","monthly","sea_level_pressure","r1i1p1f1","FGOALS-G3","Amon","psl","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","fgoals_g3","monthly","toa_outgoing_longwave_radiation","r1i1p1f1","FGOALS-G3","Amon","rlut","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","fgoals_g3","monthly","surface_downwelling_shortwave_radiation","r1i1p1f1","FGOALS-G3","Amon","rsds","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","fgoals_g3","monthly","toa_outgoing_shortwave_radiation","r1i1p1f1","FGOALS-G3","Amon","rsut","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","fgoals_g3","monthly","near_surface_air_temperature","r1i1p1f1","FGOALS-G3","Amon","tas","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","fgoals_g3","monthly","surface_downward_northward_wind_stress","r1i1p1f1","FGOALS-G3","Amon","tauv","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","fgoals_g3","monthly","surface_temperature","r1i1p1f1","FGOALS-G3","Amon","ts","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","fio_esm_2_0","monthly","surface_air_pressure","r1i1p1f1","FIO-ESM-2-0","Amon","ps","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","fio_esm_2_0","monthly","sea_level_pressure","r1i1p1f1","FIO-ESM-2-0","Amon","psl","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","fio_esm_2_0","monthly","toa_outgoing_longwave_radiation","r1i1p1f1","FIO-ESM-2-0","Amon","rlut","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","fio_esm_2_0","monthly","surface_downwelling_shortwave_radiation","r1i1p1f1","FIO-ESM-2-0","Amon","rsds","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","fio_esm_2_0","monthly","toa_outgoing_shortwave_radiation","r1i1p1f1","FIO-ESM-2-0","Amon","rsut","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","fio_esm_2_0","monthly","near_surface_air_temperature","r1i1p1f1","FIO-ESM-2-0","Amon","tas","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","fio_esm_2_0","monthly","surface_downward_northward_wind_stress","r1i1p1f1","FIO-ESM-2-0","Amon","tauv","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","fio_esm_2_0","monthly","surface_temperature","r1i1p1f1","FIO-ESM-2-0","Amon","ts","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","gfdl_esm4","monthly","surface_air_pressure","r1i1p1f1","GFDL-ESM4","Amon","ps","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","gfdl_esm4","monthly","sea_level_pressure","r1i1p1f1","GFDL-ESM4","Amon","psl","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","gfdl_esm4","monthly","toa_outgoing_longwave_radiation","r1i1p1f1","GFDL-ESM4","Amon","rlut","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","gfdl_esm4","monthly","surface_downwelling_shortwave_radiation","r1i1p1f1","GFDL-ESM4","Amon","rsds","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","gfdl_esm4","monthly","toa_outgoing_shortwave_radiation","r1i1p1f1","GFDL-ESM4","Amon","rsut","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","gfdl_esm4","monthly","near_surface_air_temperature","r1i1p1f1","GFDL-ESM4","Amon","tas","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","gfdl_esm4","monthly","surface_downward_northward_wind_stress","r1i1p1f1","GFDL-ESM4","Amon","tauv","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","gfdl_esm4","monthly","surface_temperature","r1i1p1f1","GFDL-ESM4","Amon","ts","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","hadgem3_gc31_ll","monthly","surface_air_pressure","r1i1p1f3","HADGEM3-GC31-LL","Amon","ps","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","hadgem3_gc31_ll","monthly","sea_level_pressure","r1i1p1f3","HADGEM3-GC31-LL","Amon","psl","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","hadgem3_gc31_ll","monthly","toa_outgoing_longwave_radiation","r1i1p1f3","HADGEM3-GC31-LL","Amon","rlut","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","hadgem3_gc31_ll","monthly","surface_downwelling_shortwave_radiation","r1i1p1f3","HADGEM3-GC31-LL","Amon","rsds","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","hadgem3_gc31_ll","monthly","toa_outgoing_shortwave_radiation","r1i1p1f3","HADGEM3-GC31-LL","Amon","rsut","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","hadgem3_gc31_ll","monthly","near_surface_air_temperature","r1i1p1f3","HADGEM3-GC31-LL","Amon","tas","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","hadgem3_gc31_ll","monthly","surface_downward_northward_wind_stress","r1i1p1f3","HADGEM3-GC31-LL","Amon","tauv","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","hadgem3_gc31_ll","monthly","surface_temperature","r1i1p1f3","HADGEM3-GC31-LL","Amon","ts","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","hadgem3_gc31_mm","monthly","surface_air_pressure","r1i1p1f3","HADGEM3-GC31-MM","Amon","ps","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","hadgem3_gc31_mm","monthly","sea_level_pressure","r1i1p1f3","HADGEM3-GC31-MM","Amon","psl","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","hadgem3_gc31_mm","monthly","toa_outgoing_longwave_radiation","r1i1p1f3","HADGEM3-GC31-MM","Amon","rlut","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","hadgem3_gc31_mm","monthly","surface_downwelling_shortwave_radiation","r1i1p1f3","HADGEM3-GC31-MM","Amon","rsds","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","hadgem3_gc31_mm","monthly","toa_outgoing_shortwave_radiation","r1i1p1f3","HADGEM3-GC31-MM","Amon","rsut","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","hadgem3_gc31_mm","monthly","near_surface_air_temperature","r1i1p1f3","HADGEM3-GC31-MM","Amon","tas","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","hadgem3_gc31_mm","monthly","surface_downward_northward_wind_stress","r1i1p1f3","HADGEM3-GC31-MM","Amon","tauv","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","hadgem3_gc31_mm","monthly","surface_temperature","r1i1p1f3","HADGEM3-GC31-MM","Amon","ts","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","inm_cm4_8","monthly","surface_air_pressure","r1i1p1f1","INM-CM4-8","Amon","ps","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","inm_cm4_8","monthly","sea_level_pressure","r1i1p1f1","INM-CM4-8","Amon","psl","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","inm_cm4_8","monthly","toa_outgoing_longwave_radiation","r1i1p1f1","INM-CM4-8","Amon","rlut","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","inm_cm4_8","monthly","surface_downwelling_shortwave_radiation","r1i1p1f1","INM-CM4-8","Amon","rsds","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","inm_cm4_8","monthly","toa_outgoing_shortwave_radiation","r1i1p1f1","INM-CM4-8","Amon","rsut","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","inm_cm4_8","monthly","near_surface_air_temperature","r1i1p1f1","INM-CM4-8","Amon","tas","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","inm_cm4_8","monthly","surface_downward_northward_wind_stress","r1i1p1f1","INM-CM4-8","Amon","tauv","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","inm_cm4_8","monthly","surface_temperature","r1i1p1f1","INM-CM4-8","Amon","ts","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","inm_cm5_0","monthly","surface_air_pressure","r1i1p1f1","INM-CM5-0","Amon","ps","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","inm_cm5_0","monthly","sea_level_pressure","r1i1p1f1","INM-CM5-0","Amon","psl","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","inm_cm5_0","monthly","toa_outgoing_longwave_radiation","r1i1p1f1","INM-CM5-0","Amon","rlut","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","inm_cm5_0","monthly","surface_downwelling_shortwave_radiation","r1i1p1f1","INM-CM5-0","Amon","rsds","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","inm_cm5_0","monthly","toa_outgoing_shortwave_radiation","r1i1p1f1","INM-CM5-0","Amon","rsut","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","inm_cm5_0","monthly","near_surface_air_temperature","r1i1p1f1","INM-CM5-0","Amon","tas","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","inm_cm5_0","monthly","surface_downward_northward_wind_stress","r1i1p1f1","INM-CM5-0","Amon","tauv","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","inm_cm5_0","monthly","surface_temperature","r1i1p1f1","INM-CM5-0","Amon","ts","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","ipsl_cm5a2_inca","monthly","surface_air_pressure","r1i1p1f1","IPSL-CM5A2-INCA","Amon","ps","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","ipsl_cm5a2_inca","monthly","sea_level_pressure","r1i1p1f1","IPSL-CM5A2-INCA","Amon","psl","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","ipsl_cm5a2_inca","monthly","toa_outgoing_longwave_radiation","r1i1p1f1","IPSL-CM5A2-INCA","Amon","rlut","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","ipsl_cm5a2_inca","monthly","surface_downwelling_shortwave_radiation","r1i1p1f1","IPSL-CM5A2-INCA","Amon","rsds","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","ipsl_cm5a2_inca","monthly","toa_outgoing_shortwave_radiation","r1i1p1f1","IPSL-CM5A2-INCA","Amon","rsut","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","ipsl_cm5a2_inca","monthly","near_surface_air_temperature","r1i1p1f1","IPSL-CM5A2-INCA","Amon","tas","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","ipsl_cm5a2_inca","monthly","surface_downward_northward_wind_stress","r1i1p1f1","IPSL-CM5A2-INCA","Amon","tauv","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","ipsl_cm5a2_inca","monthly","surface_temperature","r1i1p1f1","IPSL-CM5A2-INCA","Amon","ts","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","kace_1_0_g","monthly","surface_air_pressure","r1i1p1f1","KACE-1-0-G","Amon","ps","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","kace_1_0_g","monthly","sea_level_pressure","r1i1p1f1","KACE-1-0-G","Amon","psl","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","kace_1_0_g","monthly","toa_outgoing_longwave_radiation","r1i1p1f1","KACE-1-0-G","Amon","rlut","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","kace_1_0_g","monthly","surface_downwelling_shortwave_radiation","r1i1p1f1","KACE-1-0-G","Amon","rsds","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","kace_1_0_g","monthly","toa_outgoing_shortwave_radiation","r1i1p1f1","KACE-1-0-G","Amon","rsut","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","kace_1_0_g","monthly","near_surface_air_temperature","r1i1p1f1","KACE-1-0-G","Amon","tas","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","kace_1_0_g","monthly","surface_downward_northward_wind_stress","r1i1p1f1","KACE-1-0-G","Amon","tauv","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","kace_1_0_g","monthly","surface_temperature","r1i1p1f1","KACE-1-0-G","Amon","ts","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","miroc_es2l","monthly","surface_air_pressure","r1i1p1f2","MIROC-ES2L","Amon","ps","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","miroc_es2l","monthly","sea_level_pressure","r1i1p1f2","MIROC-ES2L","Amon","psl","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","miroc_es2l","monthly","toa_outgoing_longwave_radiation","r1i1p1f2","MIROC-ES2L","Amon","rlut","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","miroc_es2l","monthly","surface_downwelling_shortwave_radiation","r1i1p1f2","MIROC-ES2L","Amon","rsds","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","miroc_es2l","monthly","toa_outgoing_shortwave_radiation","r1i1p1f2","MIROC-ES2L","Amon","rsut","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","miroc_es2l","monthly","near_surface_air_temperature","r1i1p1f2","MIROC-ES2L","Amon","tas","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","miroc_es2l","monthly","surface_downward_northward_wind_stress","r1i1p1f2","MIROC-ES2L","Amon","tauv","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","miroc_es2l","monthly","surface_temperature","r1i1p1f2","MIROC-ES2L","Amon","ts","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","miroc6","monthly","surface_air_pressure","r1i1p1f1","MIROC6","Amon","ps","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","miroc6","monthly","sea_level_pressure","r1i1p1f1","MIROC6","Amon","psl","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","miroc6","monthly","toa_outgoing_longwave_radiation","r1i1p1f1","MIROC6","Amon","rlut","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","miroc6","monthly","surface_downwelling_shortwave_radiation","r1i1p1f1","MIROC6","Amon","rsds","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","miroc6","monthly","toa_outgoing_shortwave_radiation","r1i1p1f1","MIROC6","Amon","rsut","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","miroc6","monthly","near_surface_air_temperature","r1i1p1f1","MIROC6","Amon","tas","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","miroc6","monthly","surface_downward_northward_wind_stress","r1i1p1f1","MIROC6","Amon","tauv","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","miroc6","monthly","surface_temperature","r1i1p1f1","MIROC6","Amon","ts","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","mpi_esm1_2_lr","monthly","surface_air_pressure","r1i1p1f1","MPI-ESM1-2-LR","Amon","ps","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","mpi_esm1_2_lr","monthly","sea_level_pressure","r1i1p1f1","MPI-ESM1-2-LR","Amon","psl","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","mpi_esm1_2_lr","monthly","toa_outgoing_longwave_radiation","r1i1p1f1","MPI-ESM1-2-LR","Amon","rlut","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","mpi_esm1_2_lr","monthly","surface_downwelling_shortwave_radiation","r1i1p1f1","MPI-ESM1-2-LR","Amon","rsds","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","mpi_esm1_2_lr","monthly","toa_outgoing_shortwave_radiation","r1i1p1f1","MPI-ESM1-2-LR","Amon","rsut","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","mpi_esm1_2_lr","monthly","near_surface_air_temperature","r1i1p1f1","MPI-ESM1-2-LR","Amon","tas","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","mpi_esm1_2_lr","monthly","surface_downward_northward_wind_stress","r1i1p1f1","MPI-ESM1-2-LR","Amon","tauv","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","mpi_esm1_2_lr","monthly","surface_temperature","r1i1p1f1","MPI-ESM1-2-LR","Amon","ts","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","nesm3","monthly","surface_air_pressure","r1i1p1f1","NESM3","Amon","ps","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","nesm3","monthly","sea_level_pressure","r1i1p1f1","NESM3","Amon","psl","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","nesm3","monthly","toa_outgoing_longwave_radiation","r1i1p1f1","NESM3","Amon","rlut","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","nesm3","monthly","surface_downwelling_shortwave_radiation","r1i1p1f1","NESM3","Amon","rsds","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","nesm3","monthly","toa_outgoing_shortwave_radiation","r1i1p1f1","NESM3","Amon","rsut","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","nesm3","monthly","near_surface_air_temperature","r1i1p1f1","NESM3","Amon","tas","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","nesm3","monthly","surface_downward_northward_wind_stress","r1i1p1f1","NESM3","Amon","tauv","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","nesm3","monthly","surface_temperature","r1i1p1f1","NESM3","Amon","ts","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","noresm2_lm","monthly","surface_air_pressure","r1i1p1f1","NORESM2-LM","Amon","ps","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","noresm2_lm","monthly","sea_level_pressure","r1i1p1f1","NORESM2-LM","Amon","psl","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","noresm2_lm","monthly","toa_outgoing_longwave_radiation","r1i1p1f1","NORESM2-LM","Amon","rlut","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","noresm2_lm","monthly","surface_downwelling_shortwave_radiation","r1i1p1f1","NORESM2-LM","Amon","rsds","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","noresm2_lm","monthly","toa_outgoing_shortwave_radiation","r1i1p1f1","NORESM2-LM","Amon","rsut","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","noresm2_lm","monthly","near_surface_air_temperature","r1i1p1f1","NORESM2-LM","Amon","tas","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","noresm2_lm","monthly","surface_downward_northward_wind_stress","r1i1p1f1","NORESM2-LM","Amon","tauv","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","noresm2_lm","monthly","surface_temperature","r1i1p1f1","NORESM2-LM","Amon","ts","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","noresm2_mm","monthly","surface_air_pressure","r1i1p1f1","NORESM2-MM","Amon","ps","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","noresm2_mm","monthly","sea_level_pressure","r1i1p1f1","NORESM2-MM","Amon","psl","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","noresm2_mm","monthly","toa_outgoing_longwave_radiation","r1i1p1f1","NORESM2-MM","Amon","rlut","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","noresm2_mm","monthly","surface_downwelling_shortwave_radiation","r1i1p1f1","NORESM2-MM","Amon","rsds","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","noresm2_mm","monthly","toa_outgoing_shortwave_radiation","r1i1p1f1","NORESM2-MM","Amon","rsut","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","noresm2_mm","monthly","near_surface_air_temperature","r1i1p1f1","NORESM2-MM","Amon","tas","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","noresm2_mm","monthly","surface_downward_northward_wind_stress","r1i1p1f1","NORESM2-MM","Amon","tauv","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","noresm2_mm","monthly","surface_temperature","r1i1p1f1","NORESM2-MM","Amon","ts","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","taiesm1","monthly","surface_air_pressure","r1i1p1f1","TAIESM1","Amon","ps","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","taiesm1","monthly","sea_level_pressure","r1i1p1f1","TAIESM1","Amon","psl","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","taiesm1","monthly","toa_outgoing_longwave_radiation","r1i1p1f1","TAIESM1","Amon","rlut","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","taiesm1","monthly","surface_downwelling_shortwave_radiation","r1i1p1f1","TAIESM1","Amon","rsds","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","taiesm1","monthly","toa_outgoing_shortwave_radiation","r1i1p1f1","TAIESM1","Amon","rsut","gn"
"2015-01-16/2100-12-16","ssp1_2_6","single_levels","taiesm1","monthly","near_surface_air_temperature","r1i1p1f1","TAIESM1","Amon","tas","gn"
